#(V05.02.04C) EGD Point List Report for PTT_1609256_59_T1,,,,,,,,,,,,,,,,,,
Entry No,Variable,Point Name,Point Offset,Direction,Data Type,CIMPLICITY Resource,Units,Producer ID,Period(ms),Exchange Name,Destination,Description,Alias,Second Language Description,Path,Format Specification,,
1927,a63ss2,EGD.ProducedPages.AnalogIN.Exchange8.Point_93,08.0372.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Starting device pump Suction pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63ss2,PRESSG,,
1928,bcti_1,EGD.ProducedPages.AnalogIN.Exchange8.Point_94,08.0376.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Proc. comp. thrust. brg. inact. temp. sens.#A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:bcti_1,TC,,
1929,a63mqt1c,EGD.ProducedPages.AnalogIN.Exchange8.Point_95,08.0380.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Mineral oil header pressure #C,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63mqt1c,PRESSG,,
1930,A26BCTA,EGD.ProducedPages.AnalogIN.Exchange8.Point_101,08.0404.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Proc. comp. thrust. brg. Act. temp. sens.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A26BCTA,TC,,
1931,bcta_3,EGD.ProducedPages.AnalogIN.Exchange8.Point_97,08.0388.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Proc. comp. thrust. brg. act. temp. sens.#C,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:bcta_3,TC,,
1932,K63HSF,EGD.ProducedPages.AnalogIN.Exchange8.Point_98,08.0392.0,ReadOnly,REAL,,psid,1701122220,160,Exchange8,172.16.111.255,Pilot Oil Filter Difff Pressure. transmitter High Value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:K63HSF,PRESSD,,
1933,A63GD1_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_99,08.0396.0,ReadOnly,REAL,,psi,1701122220,160,Exchange8,172.16.111.255,Proc.compr. 1st st.discharge pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63GD1_W,PRESS,,
1934,a63pvtsb,EGD.ProducedPages.AnalogIN.Exchange8.Point_105,08.0420.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Compressor Primary Vent Trip #B-NDE,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63pvtsb,PRESSG,,
1935,tnrp_ccc,EGD.ProducedPages.AnalogIN.Exchange8.Point_106,08.0424.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,TURBINE SPEED SET POINT,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:tnrp_ccc,PCT,,
1936,KT48HH,EGD.ProducedPages.AnalogIN.Exchange8.Point_107,08.0428.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,GG Exhaust HH temp threshold,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:KT48HH,TC,,
1937,GP2ISEL,EGD.ProducedPages.AnalogIN.Exchange8.Point_104,08.0416.0,ReadOnly,REAL,,psia,1701122220,160,Exchange8,172.16.111.255,GP2I selected value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:GP2ISEL,PRESSA,,
1938,a26hco2,EGD.ProducedPages.AnalogIN.Exchange8.Point_139,08.0556.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Seal Gas electric heater cut-out temp.#B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a26hco2,TC,,
1939,a65sv2,EGD.ProducedPages.AnalogIN.Exchange8.Point_138,08.0552.0,ReadOnly,REAL,,psid,1701122220,160,Exchange8,172.16.111.255,Proc.compr. seal primary vent disch.side flow,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a65sv2,PRESSD,,
1940,HWIN_CDPERR,EGD.ProducedPages.AnalogIN.Exchange8.Point_133,08.0532.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,CDP position error,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:HWIN_CDPERR,PCT,,
1941,a26qv2,EGD.ProducedPages.AnalogIN.Exchange8.Point_132,08.0528.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Synth.oil vapour separator cooler outlet temper.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a26qv2,TC,,
1942,a63tsa,EGD.ProducedPages.AnalogIN.Exchange8.Point_131,08.0524.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,N2 To Compr. Tertiary Carbon Ring Seals #A Pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63tsa,PRESSG,,
1943,a63pvtsa,EGD.ProducedPages.AnalogIN.Exchange8.Point_130,08.0520.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Compressor Primary Vent Trip #A-NDE,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63pvtsa,PRESSG,,
1944,A63DSC_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_137,08.0548.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,COMPR. DISCHARGE SIDE SEAL CHAMBER,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63DSC_W,PRESSG,,
1945,a63ts1,EGD.ProducedPages.AnalogIN.Exchange8.Point_136,08.0544.0,ReadOnly,REAL,,psi,1701122220,160,Exchange8,172.16.111.255,1ST STGE IN TEMP STRAINER DIFF  PR TRANS,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63ts1,PRESS,,
1946,K71WWTH,EGD.ProducedPages.AnalogIN.Exchange8.Point_135,08.0540.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,WASHING TANK PUMP LEVEL TRANSMITTER HIGH TH,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:K71WWTH,PCT,,
1947,pvgf,EGD.ProducedPages.AnalogIN.Exchange8.Point_134,08.0536.0,ReadOnly,REAL,,psid,1701122220,160,Exchange8,172.16.111.255,Variable geometry filter differential pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:pvgf,PRESSD,,
1948,pscvf,EGD.ProducedPages.AnalogIN.Exchange8.Point_128,08.0512.0,ReadOnly,REAL,,psid,1701122220,160,Exchange8,172.16.111.255,Synt lube oil scavenge filter diff pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:pscvf,PRESSD,,
1949,bcti_3,EGD.ProducedPages.AnalogIN.Exchange8.Point_129,08.0516.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Proc. comp. thrust. brg. inact. temp. sens.#C,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:bcti_3,TC,,
1950,SC43SGH1,EGD.ProducedPages.AnalogIN.Exchange8.Point_122,08.0488.0,ReadWrite,DINT,,,1701122220,160,Exchange8,172.16.111.255,Seal gas heater #1 auxil.selection command,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:SC43SGH1,,,
1951,a65svn,EGD.ProducedPages.AnalogIN.Exchange8.Point_123,08.0492.0,ReadOnly,REAL,,Nl/m,1701122220,160,Exchange8,172.16.111.255,NDE SECONDARY VENT FLOW TRANSMITTER,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a65svn,,,
1952,a63mqt1b,EGD.ProducedPages.AnalogIN.Exchange8.Point_120,08.0480.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Mineral oil header pressure #B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63mqt1b,PRESSG,,
1953,a63mqt1a,EGD.ProducedPages.AnalogIN.Exchange8.Point_121,08.0484.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Mineral oil header pressure #A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63mqt1a,PRESSG,,
1954,a63st_c,EGD.ProducedPages.AnalogIN.Exchange8.Point_126,08.0504.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Proc.Compr.Seal tertiary line pressure #C,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63st_c,PRESSG,,
1955,CHPGBASEL,EGD.ProducedPages.AnalogIN.Exchange8.Point_127,08.0508.0,ReadOnly,REAL,,Ohm,1701122220,160,Exchange8,172.16.111.255,Accessory gear box chip detector A resistance,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:CHPGBASEL,OHMS,,
1956,a63sv2a,EGD.ProducedPages.AnalogIN.Exchange8.Point_124,08.0496.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Proc.compr. seal primary vent disch.side press.#A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63sv2a,PRESSG,,
1957,CHPGBBSEL,EGD.ProducedPages.AnalogIN.Exchange8.Point_125,08.0500.0,ReadOnly,REAL,,Ohm,1701122220,160,Exchange8,172.16.111.255,Accessory gear box chip detector B resistance,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:CHPGBBSEL,OHMS,,
1958,a26sgh1c,EGD.ProducedPages.AnalogIN.Exchange8.Point_140,08.0560.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Seal gas heater skin temp.#c,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a26sgh1c,TC,,
1959,KT48H,EGD.ProducedPages.AnalogIN.Exchange8.Point_110,08.0440.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,GG Exhaust H temp threshold,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:KT48H,TC,,
1960,A63TFHE1_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_159,08.0636.0,ReadOnly,REAL,,mmH2O,1701122220,160,Exchange8,172.16.111.255,Turbine inlet high eff.filter comb.side diff.pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63TFHE1_W,,,
1961,a63sd1,EGD.ProducedPages.AnalogIN.Exchange8.Point_158,08.0632.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Starting device pump delivery pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63sd1,PRESSG,,
1962,A63TS1_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_88,08.0352.0,ReadOnly,REAL,,psi,1701122220,160,Exchange8,172.16.111.255,1ST STGE IN TEMP STRAINER DIFF  PR TRANS,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63TS1_W,PRESS,,
1963,HWIN_CDPB,EGD.ProducedPages.AnalogIN.Exchange8.Point_155,08.0620.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,CDP sensor input from sensor B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:HWIN_CDPB,PCT,,
1964,A63FG_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_154,08.0616.0,ReadOnly,REAL,,psid,1701122220,160,Exchange8,172.16.111.255,Fuel gas Filter PDIT,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63FG_W,PRESSD,,
1965,HWIN_CDP_CUR_REF,EGD.ProducedPages.AnalogIN.Exchange8.Point_157,08.0628.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,CDP sevo coil reference current,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:HWIN_CDP_CUR_REF,PCT,,
1966,bcti_2,EGD.ProducedPages.AnalogIN.Exchange8.Point_156,08.0624.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Proc. comp. thrust. brg. inact. temp. sens.#B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:bcti_2,TC,,
1967,K63TSH1,EGD.ProducedPages.AnalogIN.Exchange8.Point_151,08.0604.0,ReadOnly,REAL,,psi,1701122220,160,Exchange8,172.16.111.255,1ST STGE IN TEMP STRAINER DIFF  PR TRANS HIGH TH,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:K63TSH1,PRESS,,
1968,tnl_ccc,EGD.ProducedPages.AnalogIN.Exchange8.Point_150,08.0600.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,TURBINE SPEED FEEDBACK,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:tnl_ccc,PCT,,
1969,ltot2,EGD.ProducedPages.AnalogIN.Exchange8.Point_153,08.0612.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Synthetic oil tank temperature#2,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:ltot2,TC,,
1970,A63SGBL_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_152,08.0608.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,COMPRESS. SEAL GAS BOOSTER LEAKAGE,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63SGBL_W,PRESSG,,
1971,A26HCO1_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_17,08.0068.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Seal Gas electric heater cut-out temp.#A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A26HCO1_W,TC,,
1972,a71qt,EGD.ProducedPages.AnalogIN.Exchange8.Point_148,08.0592.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,Synthetic oil tank level,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a71qt,PCT,,
1973,a63pvtdb,EGD.ProducedPages.AnalogIN.Exchange8.Point_149,08.0596.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Compressor Primary Vent Trip #B-DE,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63pvtdb,PRESSG,,
1974,K63TSHH2,EGD.ProducedPages.AnalogIN.Exchange8.Point_144,08.0576.0,ReadOnly,REAL,,psi,1701122220,160,Exchange8,172.16.111.255,1ST STGE IN TEMP STRAINER DIFF  PR TRANS HIGH HIGH TH,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:K63TSHH2,PRESS,,
1975,a63hsf,EGD.ProducedPages.AnalogIN.Exchange8.Point_145,08.0580.0,ReadOnly,REAL,,psid,1701122220,160,Exchange8,172.16.111.255,Pilot Oil Filter Difff Pressure.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63hsf,PRESSD,,
1976,a26wwt,EGD.ProducedPages.AnalogIN.Exchange8.Point_146,08.0584.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,WASHING TANK TEMPERATURE TRANSMITTER,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a26wwt,TC,,
1977,A63SGN_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_147,08.0588.0,ReadOnly,REAL,,psid,1701122220,160,Exchange8,172.16.111.255,N2 SEPARATION/SECONDARY SEAL GAS FILTERS,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63SGN_W,PRESSD,,
1978,a63sf,EGD.ProducedPages.AnalogIN.Exchange8.Point_96,08.0384.0,ReadOnly,REAL,,psid,1701122220,160,Exchange8,172.16.111.255,Proc.compr. seal gas filter diff.pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63sf,PRESSD,,
1979,A63SGBA_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_141,08.0564.0,ReadOnly,REAL,,psid,1701122220,160,Exchange8,172.16.111.255,(1st) COMPRESSOR SEAL GAS BOOSTER,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63SGBA_W,PRESSD,,
1980,A63PVTD_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_142,08.0568.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Compressor Primary Vent Trip-DE,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63PVTD_W,PRESSG,,
1981,HWIN_P48,EGD.ProducedPages.AnalogIN.Exchange8.Point_143,08.0572.0,ReadOnly,REAL,,psia,1701122220,160,Exchange8,172.16.111.255,P48 input from sensor,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:HWIN_P48,PRESSA,,
1982,HWIN_CDPCURREF_R,EGD.ProducedPages.AnalogIN.Exchange8.Point_174,08.0696.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,CDP servo coil reference current R-PAC,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:HWIN_CDPCURREF_R,PCT,,
1983,A63SGDP1_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_173,08.0692.0,ReadOnly,REAL,,psi,1701122220,160,Exchange8,172.16.111.255,SEAL GAS BOOSTER 1st STAGE DIFF.PRESS.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A63SGDP1_W,PRESS,,
1984,bcj1_2,EGD.ProducedPages.AnalogIN.Exchange8.Point_172,08.0688.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Proc. comp. journal brg. #1 temperature sens.#B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:bcj1_2,TC,,
1985,A26MSP1_CMD,EGD.ProducedPages.AnalogIN.Exchange8.Point_171,08.0684.0,ReadWrite,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Seal gas #1 temperature control manual output target signal,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A26MSP1_CMD,TC,,
1986,a71mqt2,EGD.ProducedPages.AnalogIN.Exchange8.Point_170,08.0680.0,ReadOnly,REAL,,%,1701122220,160,Exchange8,172.16.111.255,Mineral oil run-down tank level,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a71mqt2,PCT,,
1987,a63sv1b,EGD.ProducedPages.AnalogIN.Exchange8.Point_168,08.0672.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,Proc.compr. seal primary vent suct.side press.#B,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63sv1b,PRESSG,,
1988,a63tsb,EGD.ProducedPages.AnalogIN.Exchange8.Point_169,08.0676.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,N2 To Compr. Tertiary Carbon Ring Seals #B Pressure,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63tsb,PRESSG,,
1989,FTG2,EGD.ProducedPages.AnalogIN.Exchange8.Point_166,08.0664.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Fuel gas inlet temperature,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:FTG2,TC,,
1990,a63ssc,EGD.ProducedPages.AnalogIN.Exchange8.Point_167,08.0668.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,COMPR. SUCTION SIDE SEAL CHAMBER,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63ssc,PRESSG,,
1991,PGASSEL_HMI,EGD.ProducedPages.AnalogIN.Exchange8.Point_164,08.0656.0,ReadOnly,REAL,,psig,1701122220,160,Exchange8,172.16.111.255,PGAS Selected Value - HMI in Psig,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:PGASSEL_HMI,PRESSG,,
1992,a63sgdp1_1,EGD.ProducedPages.AnalogIN.Exchange8.Point_165,08.0660.0,ReadOnly,REAL,,psi,1701122220,160,Exchange8,172.16.111.255,SEAL GAS BOOSTER 1st STAGE DIFF.PRESS.#1 ,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a63sgdp1_1,PRESS,,
1993,a26bt1,EGD.ProducedPages.AnalogIN.Exchange8.Point_162,08.0648.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Turbine compartment outlet temperature #A,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:a26bt1,TC,,
1994,SS43QFC,EGD.ProducedPages.AnalogIN.Exchange8.Point_163,08.0652.0,ReadOnly,DINT,,,1701122220,160,Exchange8,172.16.111.255,Lube oil cooler auxil.ventilator selection state,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:SS43QFC,,,
1995,A65SVD_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_160,08.0640.0,ReadOnly,REAL,,Nl/m,1701122220,160,Exchange8,172.16.111.255,DE SECONDARY VENT FLOW TRANSMITTER,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A65SVD_W,,,
1996,ltot1,EGD.ProducedPages.AnalogIN.Exchange8.Point_161,08.0644.0,ReadOnly,REAL,,?,1701122220,160,Exchange8,172.16.111.255,Synthetic oil tank temperature#1,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:ltot1,TC,,
1997,A65SV1_W,EGD.ProducedPages.AnalogIN.Exchange8.Point_112,08.0448.0,ReadOnly,REAL,,psid,1701122220,160,Exchange8,172.16.111.255,Proc.compr. seal primary vent suct.side flow,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:AnalogIN|EgdExchange:Exchange8|EgdVariable:A65SV1_W,PRESSD,,
1999,IOPackTmpr_PCNO1D4A_R,EGD.ProducedPages.SlowEGD.Exchange2.Point_658,02.0416.0,ReadOnly,REAL,,?,1701122220,250,Exchange2,172.16.111.255,PCNO 1D4A<R>IO PACK TEMPERATURE (DEG F),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:SlowEGD|EgdExchange:Exchange2|EgdVariable:IOPackTmpr_PCNO1D4A_R,TC,,
2000,IOPackTmpr_PSCA1D2A_R,EGD.ProducedPages.SlowEGD.Exchange2.Point_659,02.0420.0,ReadOnly,REAL,,?,1701122220,250,Exchange2,172.16.111.255,PSCA 1D2A<R>IO PACK TEMPERATURE (DEG F),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:SlowEGD|EgdExchange:Exchange2|EgdVariable:IOPackTmpr_PSCA1D2A_R,TC,,
